id_Encuesta;Identificación;Género;Tipo de Cliente;Edad;Tipo de Viaje;Clase;Distancia de Vuelo;Servicio de wifi a bordo;Hora de salida/llegada conveniente;Facilidad de reserva en línea;Ubicación de la puerta;Comida y bebida;Embarque en línea;Comodidad del asiento;Entretenimiento a bordo;Servicio a bordo;Servicio de espacio para las piernas;Manejo de equipaje;Servicio de facturación;Servicio a bordo;Limpieza;Retraso en la salida en minutos;Retraso en la llegada en minutos;Satisfacción
9456;50269;Femenino;Leal Cliente;54;Negocios Viaje;Business;2403;2;4;4;4;1;4;4;3;3;3;2;1;3;3;0;1.0;neutral o insatisfecho/a
9457;84328;Femenino;Leal Cliente;30;Negocios Viaje;Business;3498;3;5;5;5;3;3;3;3;4;1;4;2;4;3;0;0.0;neutral o insatisfecho/a
9458;33855;Masculino;Leal Cliente;15;Personal Viaje;Eco;1609;2;5;2;3;4;2;4;4;4;4;4;5;4;4;0;0.0;neutral o insatisfecho/a
9459;83837;Femenino;Leal Cliente;78;Negocios Viaje;Business;425;2;1;1;1;4;4;3;2;2;2;2;4;2;2;0;0.0;neutral o insatisfecho/a
9460;122033;Masculino;Leal Cliente;42;Negocios Viaje;Business;130;0;5;0;4;5;4;4;4;4;4;4;5;4;3;0;0.0;satisfecho/a
9461;32722;Masculino;Leal Cliente;40;Negocios Viaje;Business;3223;0;5;0;4;3;2;5;3;3;3;3;1;3;1;0;0.0;satisfecho/a
9462;104063;Femenino;Leal Cliente;26;Personal Viaje;Eco;1044;1;5;1;5;3;1;3;3;5;5;3;2;3;3;20;0.0;neutral o insatisfecho/a
9463;26298;Femenino;Desleal Cliente;29;Negocios Viaje;Eco;1199;3;4;4;4;3;4;1;3;3;5;4;2;3;3;17;35.0;neutral o insatisfecho/a
9464;67400;Masculino;Desleal Cliente;30;Negocios Viaje;Business;678;2;2;2;3;2;2;2;2;4;2;5;3;5;2;48;43.0;neutral o insatisfecho/a
9465;39192;Masculino;Leal Cliente;25;Negocios Viaje;Business;1769;2;2;2;2;5;5;5;5;3;1;4;5;2;5;0;0.0;satisfecho/a
9466;35692;Masculino;Desleal Cliente;27;Negocios Viaje;Eco;1210;2;2;2;3;2;5;2;2;3;3;3;2;2;2;31;16.0;neutral o insatisfecho/a
9467;119964;Masculino;Leal Cliente;50;Personal Viaje;Eco;868;3;5;3;4;2;3;2;2;2;3;1;3;1;2;0;3.0;neutral o insatisfecho/a
9468;66753;Femenino;Leal Cliente;53;Personal Viaje;Eco;802;3;5;3;3;2;2;5;4;4;3;4;3;4;2;0;0.0;neutral o insatisfecho/a
9469;28101;Femenino;Desleal Cliente;25;Negocios Viaje;Eco;933;3;3;3;3;4;3;4;4;5;1;1;2;1;4;0;0.0;neutral o insatisfecho/a
9470;42957;Femenino;Leal Cliente;51;Negocios Viaje;Eco;192;4;1;1;1;2;5;1;4;4;4;4;5;4;3;0;0.0;satisfecho/a
9471;120248;Femenino;Leal Cliente;14;Personal Viaje;Eco;1303;2;4;2;3;1;2;1;1;5;2;5;3;5;1;0;0.0;neutral o insatisfecho/a
9472;71103;Masculino;Leal Cliente;36;Personal Viaje;Eco Plus;802;4;3;4;3;2;4;4;2;4;4;3;2;4;2;15;14.0;neutral o insatisfecho/a
9473;101591;Masculino;Leal Cliente;42;Negocios Viaje;Business;1371;3;3;1;3;2;4;5;4;4;4;4;4;4;3;0;0.0;satisfecho/a
9474;42160;Femenino;Leal Cliente;58;Negocios Viaje;Eco;329;4;2;2;2;4;4;4;4;1;4;1;4;2;4;211;221.0;satisfecho/a
9475;76083;Femenino;Leal Cliente;62;Negocios Viaje;Eco;269;5;1;1;1;4;5;1;5;5;5;5;2;5;3;0;0.0;satisfecho/a
9476;113617;Masculino;Leal Cliente;48;Personal Viaje;Eco;258;3;3;3;2;3;3;3;3;1;3;3;4;2;3;0;0.0;neutral o insatisfecho/a
9477;18798;Femenino;Leal Cliente;51;Negocios Viaje;Eco;448;3;4;4;4;5;2;5;3;3;3;3;4;3;1;0;0.0;satisfecho/a
9478;72100;Masculino;Leal Cliente;37;Personal Viaje;Eco;2486;3;1;3;2;4;3;4;4;2;3;2;3;2;4;11;0.0;neutral o insatisfecho/a
9479;104442;Masculino;Leal Cliente;40;Personal Viaje;Eco;1011;2;2;2;2;3;2;3;3;4;2;3;3;2;3;0;0.0;neutral o insatisfecho/a
9480;16953;Femenino;Leal Cliente;41;Negocios Viaje;Business;116;2;2;2;2;3;1;5;5;5;5;4;4;5;1;0;0.0;satisfecho/a
9481;22539;Femenino;Leal Cliente;58;Personal Viaje;Eco Plus;208;4;3;4;2;2;4;2;4;4;4;4;4;4;4;0;0.0;neutral o insatisfecho/a
9482;89349;Femenino;Desleal Cliente;39;Negocios Viaje;Eco;1187;2;2;2;3;1;2;1;1;1;4;3;2;4;1;0;0.0;neutral o insatisfecho/a
9483;78287;Femenino;Leal Cliente;25;Negocios Viaje;Business;1598;3;3;3;3;5;5;5;5;4;5;3;3;4;5;0;0.0;satisfecho/a
9484;18209;Masculino;Leal Cliente;43;Negocios Viaje;Business;2743;3;3;3;3;5;1;1;4;4;4;4;1;4;5;9;59.0;satisfecho/a
9485;4654;Femenino;Leal Cliente;43;Negocios Viaje;Business;3078;0;0;0;2;5;5;5;4;4;3;3;3;4;5;0;0.0;satisfecho/a
9486;87169;Femenino;Leal Cliente;47;Negocios Viaje;Business;3395;2;2;3;2;4;5;4;4;4;4;4;5;4;5;0;0.0;satisfecho/a
9487;43933;Femenino;Leal Cliente;37;Negocios Viaje;Eco Plus;255;5;3;3;3;5;5;5;5;4;5;4;3;1;5;0;0.0;satisfecho/a
9488;117613;Masculino;Desleal Cliente;22;Negocios Viaje;Eco;472;1;3;1;4;2;1;4;2;2;2;4;2;4;2;2;0.0;neutral o insatisfecho/a
9489;79823;Masculino;Desleal Cliente;35;Negocios Viaje;Business;1096;2;2;2;2;5;2;2;5;5;5;4;3;4;5;0;0.0;neutral o insatisfecho/a
9490;102829;Masculino;Desleal Cliente;39;Negocios Viaje;Business;423;4;4;4;1;2;4;2;2;3;5;4;4;4;2;7;0.0;satisfecho/a
9491;49323;Masculino;Leal Cliente;46;Negocios Viaje;Business;1512;1;1;1;1;1;4;1;5;5;5;5;4;5;4;0;56.0;satisfecho/a
9492;47498;Femenino;Leal Cliente;68;Personal Viaje;Eco;558;1;5;1;4;5;4;5;2;2;1;2;5;2;3;0;0.0;neutral o insatisfecho/a
9493;70896;Masculino;Leal Cliente;46;Negocios Viaje;Business;1721;1;1;1;1;3;5;5;5;5;5;5;3;5;5;0;0.0;satisfecho/a
9494;74506;Femenino;Desleal Cliente;29;Negocios Viaje;Eco;1235;3;3;3;4;1;3;1;1;4;4;3;1;3;1;0;0.0;neutral o insatisfecho/a
9495;95524;Masculino;Leal Cliente;23;Personal Viaje;Eco Plus;293;5;5;5;1;3;5;1;3;1;1;3;3;3;3;0;0.0;satisfecho/a
9496;79265;Masculino;Leal Cliente;70;Personal Viaje;Eco;1598;4;2;5;4;2;5;2;2;2;1;3;1;3;2;0;19.0;neutral o insatisfecho/a
9497;1797;Masculino;Desleal Cliente;44;Negocios Viaje;Business;408;3;3;3;3;1;3;1;1;5;5;4;3;5;1;80;121.0;neutral o insatisfecho/a
9498;12611;Masculino;Leal Cliente;39;Negocios Viaje;Eco Plus;142;3;5;2;2;3;3;3;3;2;2;4;3;4;3;27;18.0;neutral o insatisfecho/a
9499;100335;Masculino;Leal Cliente;33;Negocios Viaje;Business;1130;2;2;2;2;4;4;4;4;2;5;3;5;4;4;14;2.0;satisfecho/a
9500;85821;Masculino;Leal Cliente;29;Personal Viaje;Eco;666;3;3;3;3;3;3;3;3;3;5;2;1;2;3;0;21.0;neutral o insatisfecho/a
9501;117046;Femenino;Leal Cliente;29;Negocios Viaje;Business;646;1;2;2;2;1;1;1;1;1;5;4;4;4;1;124;131.0;neutral o insatisfecho/a
9502;92712;Masculino;Leal Cliente;21;Personal Viaje;Eco Plus;2153;4;4;3;4;5;3;5;5;5;3;4;4;5;5;1;0.0;neutral o insatisfecho/a
9503;65009;Masculino;Leal Cliente;35;Negocios Viaje;Eco;247;4;3;3;3;4;4;4;4;3;2;1;1;3;4;0;0.0;satisfecho/a
9504;101912;Masculino;Leal Cliente;21;Personal Viaje;Eco;1984;2;2;2;4;3;2;1;3;1;3;3;1;4;3;33;6.0;neutral o insatisfecho/a
9505;82874;Femenino;Leal Cliente;26;Negocios Viaje;Business;2971;1;1;1;1;4;4;4;4;3;5;5;4;5;4;4;0.0;satisfecho/a
9506;95533;Masculino;Leal Cliente;29;Personal Viaje;Eco Plus;677;2;1;2;3;1;2;1;1;4;4;4;4;4;1;15;5.0;neutral o insatisfecho/a
9507;24507;Femenino;Leal Cliente;28;Personal Viaje;Eco;516;1;1;1;3;2;1;5;2;4;3;2;1;2;2;0;0.0;neutral o insatisfecho/a
9508;126684;Masculino;Leal Cliente;54;Negocios Viaje;Business;2402;4;4;4;4;3;5;4;4;4;4;4;4;4;5;0;0.0;satisfecho/a
9509;65645;Femenino;Desleal Cliente;20;Negocios Viaje;Eco;926;4;4;4;3;3;4;3;3;1;5;3;3;3;3;20;0.0;neutral o insatisfecho/a
9510;93521;Femenino;Leal Cliente;56;Negocios Viaje;Business;3565;3;3;3;3;5;4;5;4;4;4;4;4;4;4;0;9.0;satisfecho/a
9511;75084;Femenino;Desleal Cliente;30;Negocios Viaje;Business;1814;2;2;2;2;2;2;2;2;4;5;4;5;4;2;7;0.0;neutral o insatisfecho/a
9512;39577;Masculino;Leal Cliente;61;Negocios Viaje;Business;2178;1;3;3;3;4;1;2;1;1;1;1;3;1;3;0;0.0;neutral o insatisfecho/a
9513;82504;Femenino;Leal Cliente;52;Personal Viaje;Business;1749;3;2;2;4;1;3;3;4;4;2;3;4;4;1;18;44.0;neutral o insatisfecho/a
9514;36343;Masculino;Leal Cliente;29;Personal Viaje;Eco;395;4;3;4;3;1;4;1;1;3;4;1;1;3;1;42;82.0;neutral o insatisfecho/a
9515;77229;Femenino;Desleal Cliente;23;Negocios Viaje;Eco;1590;4;4;4;4;2;4;2;2;4;3;4;5;5;2;4;0.0;satisfecho/a
9516;129798;Femenino;Leal Cliente;43;Personal Viaje;Eco;308;2;4;2;2;3;5;5;4;4;2;4;4;4;5;0;0.0;neutral o insatisfecho/a
9517;35753;Femenino;Leal Cliente;35;Negocios Viaje;Eco;1608;4;1;1;1;4;4;4;4;2;4;5;3;3;4;0;0.0;satisfecho/a
9518;85698;Femenino;Leal Cliente;31;Negocios Viaje;Business;1547;2;1;1;1;2;2;2;2;3;3;2;2;3;2;5;0.0;neutral o insatisfecho/a
9519;1839;Masculino;Leal Cliente;39;Personal Viaje;Eco;408;2;4;4;5;3;4;3;3;3;5;4;4;4;3;0;0.0;neutral o insatisfecho/a
9520;83035;Masculino;Leal Cliente;40;Negocios Viaje;Business;1084;4;4;1;4;2;5;5;4;4;4;4;4;4;5;0;0.0;satisfecho/a
9521;13362;Masculino;Leal Cliente;32;Personal Viaje;Eco;748;2;5;2;3;3;2;3;3;2;5;1;2;2;3;0;0.0;neutral o insatisfecho/a
9522;122731;Masculino;Leal Cliente;21;Negocios Viaje;Business;2915;3;3;3;3;3;4;3;3;4;3;4;3;5;3;0;0.0;satisfecho/a
9523;106932;Masculino;Desleal Cliente;24;Negocios Viaje;Eco;937;5;5;5;3;2;5;2;2;4;5;5;3;4;2;89;75.0;satisfecho/a
9524;73392;Femenino;Desleal Cliente;20;Negocios Viaje;Business;1005;4;4;4;3;1;4;1;1;4;2;5;4;4;1;0;0.0;satisfecho/a
9525;109966;Femenino;Leal Cliente;22;Personal Viaje;Eco;1011;2;2;3;4;1;3;5;1;4;3;4;3;4;1;3;0.0;neutral o insatisfecho/a
9526;90474;Masculino;Leal Cliente;40;Negocios Viaje;Business;270;3;3;3;3;3;3;3;3;3;3;3;1;3;1;0;0.0;neutral o insatisfecho/a
9527;84274;Femenino;Leal Cliente;49;Negocios Viaje;Business;334;3;3;3;3;5;4;5;5;5;5;5;3;5;5;0;0.0;satisfecho/a
9528;63486;Femenino;Desleal Cliente;23;Negocios Viaje;Eco;337;4;5;4;3;1;4;1;1;3;3;4;5;5;1;0;0.0;satisfecho/a
9529;72722;Masculino;Leal Cliente;48;Negocios Viaje;Eco Plus;964;4;3;3;3;4;4;4;4;3;5;1;1;2;4;0;3.0;neutral o insatisfecho/a
9530;102780;Femenino;Desleal Cliente;27;Negocios Viaje;Eco;1099;1;1;1;4;3;1;3;3;1;3;4;4;3;3;6;8.0;neutral o insatisfecho/a
9531;2187;Masculino;Leal Cliente;76;Negocios Viaje;Business;2282;3;2;3;3;1;4;5;4;4;4;4;2;4;4;56;42.0;satisfecho/a
9532;26327;Femenino;Desleal Cliente;28;Negocios Viaje;Business;834;4;4;4;5;1;4;1;1;5;5;4;3;4;1;0;0.0;satisfecho/a
9533;21322;Femenino;Desleal Cliente;34;Negocios Viaje;Business;761;1;1;1;5;4;1;1;4;4;4;5;5;4;4;24;22.0;neutral o insatisfecho/a
9534;72364;Femenino;Leal Cliente;57;Negocios Viaje;Business;2066;5;5;5;5;5;4;4;2;2;2;2;3;2;5;82;88.0;satisfecho/a
9535;45614;Masculino;Desleal Cliente;24;Negocios Viaje;Eco;313;3;4;4;4;3;4;4;3;2;3;4;1;3;3;58;48.0;neutral o insatisfecho/a
9536;97553;Masculino;Leal Cliente;39;Negocios Viaje;Eco Plus;462;5;4;4;4;5;5;5;5;1;5;1;4;4;5;0;0.0;satisfecho/a
9537;124040;Femenino;Leal Cliente;50;Negocios Viaje;Business;1849;0;5;0;3;4;5;5;4;4;1;1;3;4;3;0;0.0;satisfecho/a
9538;67166;Femenino;Leal Cliente;20;Personal Viaje;Eco;1121;4;5;4;5;3;4;3;3;3;4;4;3;4;3;0;0.0;satisfecho/a
9539;9517;Femenino;Leal Cliente;26;Negocios Viaje;Business;2605;5;5;4;5;5;5;5;5;5;5;5;5;4;5;19;60.0;satisfecho/a
9540;122100;Femenino;Leal Cliente;15;Personal Viaje;Eco;185;3;4;0;4;2;0;2;2;4;2;4;5;5;2;0;0.0;neutral o insatisfecho/a
9541;53415;Masculino;Leal Cliente;49;Negocios Viaje;Eco;2358;4;3;3;3;4;4;4;4;3;5;4;4;2;4;7;0.0;satisfecho/a
9542;51106;Femenino;Leal Cliente;53;Personal Viaje;Eco;109;4;4;0;5;2;5;4;5;5;0;2;4;5;5;0;0.0;neutral o insatisfecho/a
9543;106618;Masculino;Leal Cliente;53;Negocios Viaje;Business;2858;2;2;2;2;5;4;5;4;4;4;4;5;4;3;0;0.0;satisfecho/a
9544;34759;Femenino;Leal Cliente;70;Negocios Viaje;Business;301;1;1;4;1;4;4;4;1;1;1;1;1;1;2;0;0.0;neutral o insatisfecho/a
9545;114535;Femenino;Leal Cliente;55;Personal Viaje;Business;447;2;5;2;3;3;2;2;1;1;2;1;3;1;1;0;0.0;neutral o insatisfecho/a
9546;328;Masculino;Leal Cliente;56;Negocios Viaje;Business;3344;2;2;1;2;2;5;5;4;4;4;4;5;4;3;16;4.0;satisfecho/a
9547;19487;Femenino;Leal Cliente;28;Personal Viaje;Eco;84;4;4;0;1;2;0;2;2;3;2;4;5;4;2;22;10.0;neutral o insatisfecho/a
9548;38729;Femenino;Leal Cliente;29;Personal Viaje;Business;354;3;3;3;3;5;3;5;5;2;2;2;5;5;5;0;0.0;neutral o insatisfecho/a
9549;71635;Masculino;Leal Cliente;44;Personal Viaje;Eco;1012;3;5;3;3;5;3;5;5;3;4;4;4;1;5;53;102.0;neutral o insatisfecho/a
9550;45874;Masculino;Leal Cliente;27;Negocios Viaje;Business;3892;1;1;1;1;5;5;5;5;4;5;3;5;5;5;75;69.0;satisfecho/a
9551;48822;Masculino;Leal Cliente;28;Personal Viaje;Business;308;3;5;3;1;1;3;1;1;3;5;4;4;4;1;31;42.0;neutral o insatisfecho/a
9552;40118;Masculino;Desleal Cliente;23;Negocios Viaje;Eco;422;2;1;3;3;4;3;4;4;3;5;3;2;3;4;0;0.0;neutral o insatisfecho/a
9553;119467;Femenino;Desleal Cliente;45;Negocios Viaje;Business;759;3;3;3;5;5;3;5;5;5;5;4;3;5;5;53;49.0;neutral o insatisfecho/a
9554;33293;Femenino;Leal Cliente;30;Personal Viaje;Eco Plus;101;3;1;3;3;3;3;4;3;2;5;3;1;2;3;5;10.0;neutral o insatisfecho/a
9555;17681;Femenino;Leal Cliente;43;Negocios Viaje;Business;1039;4;4;4;4;2;4;4;4;4;4;4;4;4;3;0;0.0;satisfecho/a
9556;93379;Femenino;Leal Cliente;18;Personal Viaje;Business;672;5;5;5;1;3;5;3;3;5;5;4;5;5;3;0;13.0;satisfecho/a
9557;43528;Femenino;Desleal Cliente;22;Negocios Viaje;Eco;807;4;4;4;3;4;4;4;4;3;5;3;2;3;4;0;0.0;neutral o insatisfecho/a
9558;95059;Femenino;Leal Cliente;25;Personal Viaje;Eco;323;1;2;0;2;2;0;2;2;1;3;3;2;3;2;76;70.0;neutral o insatisfecho/a
9559;75890;Masculino;Leal Cliente;60;Negocios Viaje;Business;1999;4;4;4;4;4;4;5;4;4;4;4;4;4;5;0;0.0;satisfecho/a
9560;82913;Masculino;Leal Cliente;48;Personal Viaje;Eco;645;2;4;2;2;3;2;3;3;5;5;4;5;5;3;98;94.0;neutral o insatisfecho/a
9561;102055;Femenino;Leal Cliente;51;Personal Viaje;Business;397;5;2;5;4;4;3;3;2;2;5;2;2;2;2;87;83.0;satisfecho/a
9562;88774;Masculino;Leal Cliente;69;Negocios Viaje;Business;404;4;4;4;4;4;5;5;4;4;4;4;4;4;4;0;0.0;satisfecho/a
9563;41654;Femenino;Leal Cliente;44;Negocios Viaje;Business;1811;0;0;0;2;1;4;3;5;5;5;5;1;5;5;0;0.0;satisfecho/a
9564;37305;Femenino;Leal Cliente;48;Negocios Viaje;Business;2835;4;4;4;4;4;4;4;4;4;4;4;1;4;5;10;1.0;satisfecho/a
9565;93432;Femenino;Leal Cliente;52;Negocios Viaje;Eco;671;3;2;2;2;3;4;3;3;3;3;3;4;3;3;17;17.0;neutral o insatisfecho/a
9566;93111;Masculino;Leal Cliente;9;Personal Viaje;Eco;903;5;2;5;4;1;5;1;1;3;3;4;2;3;1;2;0.0;satisfecho/a
9567;14680;Masculino;Desleal Cliente;35;Negocios Viaje;Business;419;2;2;2;4;2;2;2;2;4;5;5;3;5;2;60;26.0;neutral o insatisfecho/a
9568;13227;Femenino;Desleal Cliente;49;Negocios Viaje;Eco;657;2;3;2;2;5;2;5;5;1;2;5;1;5;5;0;0.0;neutral o insatisfecho/a
9569;47786;Masculino;Leal Cliente;27;Negocios Viaje;Business;3374;4;4;4;4;4;4;4;4;4;5;5;1;5;4;0;0.0;satisfecho/a
9570;18172;Femenino;Desleal Cliente;25;Negocios Viaje;Eco;363;2;3;2;2;1;2;5;1;5;5;3;3;5;1;0;0.0;neutral o insatisfecho/a
9571;28209;Femenino;Leal Cliente;19;Personal Viaje;Eco;834;4;5;4;1;4;4;4;4;4;3;5;4;5;4;1;0.0;satisfecho/a
9572;37893;Masculino;Leal Cliente;41;Negocios Viaje;Eco;937;2;3;5;3;2;2;2;2;3;4;2;1;3;2;0;0.0;neutral o insatisfecho/a
9573;34534;Masculino;Leal Cliente;59;Negocios Viaje;Eco;636;1;3;3;3;1;1;1;1;4;4;3;4;2;1;0;17.0;neutral o insatisfecho/a
9574;30748;Masculino;Desleal Cliente;24;Negocios Viaje;Eco;577;4;0;3;1;1;3;1;1;2;1;2;3;5;1;39;31.0;neutral o insatisfecho/a
9575;38589;Femenino;Leal Cliente;70;Personal Viaje;Eco Plus;2475;2;3;2;3;2;4;4;1;1;2;1;4;1;3;0;0.0;neutral o insatisfecho/a
9576;79925;Masculino;Leal Cliente;21;Negocios Viaje;Business;950;3;2;2;2;3;3;3;3;1;5;3;3;4;3;0;0.0;neutral o insatisfecho/a
9577;45746;Femenino;Leal Cliente;66;Personal Viaje;Business;391;3;3;3;4;2;3;3;5;5;3;5;4;5;2;0;0.0;neutral o insatisfecho/a
9578;102209;Masculino;Leal Cliente;37;Negocios Viaje;Business;386;4;4;4;4;2;4;4;5;5;5;5;3;5;5;28;18.0;satisfecho/a
9579;8938;Masculino;Leal Cliente;50;Negocios Viaje;Business;1884;5;5;5;5;3;5;4;4;4;4;4;5;4;5;0;7.0;satisfecho/a
9580;71918;Masculino;Leal Cliente;64;Personal Viaje;Eco;1723;2;5;2;3;5;2;5;5;4;4;4;3;5;5;0;0.0;neutral o insatisfecho/a
9581;45777;Masculino;Leal Cliente;40;Negocios Viaje;Business;391;2;2;2;2;5;1;5;5;5;5;5;2;5;5;0;2.0;satisfecho/a
9582;97898;Masculino;Leal Cliente;51;Negocios Viaje;Business;3517;4;2;4;4;4;4;4;4;4;4;4;3;4;4;0;0.0;satisfecho/a
9583;90438;Femenino;Leal Cliente;49;Negocios Viaje;Business;1940;4;4;4;4;4;5;5;5;5;5;5;4;5;5;0;0.0;satisfecho/a
9584;75485;Femenino;Leal Cliente;69;Personal Viaje;Eco;2585;3;1;3;4;2;3;4;1;1;3;1;4;1;1;0;0.0;neutral o insatisfecho/a
9585;51738;Femenino;Leal Cliente;58;Personal Viaje;Eco;370;3;1;3;3;2;3;3;1;1;3;1;3;1;2;0;1.0;neutral o insatisfecho/a
9586;39722;Femenino;Leal Cliente;34;Negocios Viaje;Business;320;5;5;5;5;5;1;4;5;5;5;5;4;5;2;0;2.0;satisfecho/a
9587;67663;Femenino;Leal Cliente;43;Negocios Viaje;Business;1242;3;3;1;3;2;4;5;4;4;4;4;5;4;4;0;0.0;satisfecho/a
9588;124939;Femenino;Leal Cliente;46;Personal Viaje;Eco;728;3;1;4;2;2;2;2;3;3;4;1;1;3;1;0;0.0;neutral o insatisfecho/a
9589;124366;Masculino;Desleal Cliente;42;Negocios Viaje;Eco;808;1;1;1;4;1;1;1;1;3;4;3;2;3;1;27;25.0;neutral o insatisfecho/a
9590;43975;Masculino;Leal Cliente;45;Negocios Viaje;Business;411;4;2;2;2;3;4;3;4;4;4;4;3;4;1;0;0.0;neutral o insatisfecho/a
9591;1520;Femenino;Leal Cliente;53;Negocios Viaje;Business;922;4;4;4;4;2;4;5;5;5;5;5;4;5;3;0;0.0;satisfecho/a
9592;71959;Femenino;Leal Cliente;49;Negocios Viaje;Business;1440;4;4;4;4;3;4;4;5;5;5;5;5;5;4;3;4.0;satisfecho/a
9593;107924;Femenino;Desleal Cliente;25;Negocios Viaje;Business;611;5;5;5;4;5;5;1;5;5;4;4;4;5;5;72;96.0;satisfecho/a
9594;48852;Masculino;Leal Cliente;56;Personal Viaje;Business;262;4;4;4;1;4;4;2;1;1;4;1;3;1;3;0;0.0;neutral o insatisfecho/a
9595;5934;Masculino;Leal Cliente;53;Personal Viaje;Eco;173;1;4;1;2;4;1;4;4;5;5;4;3;4;4;4;8.0;neutral o insatisfecho/a
9596;68453;Femenino;Leal Cliente;50;Negocios Viaje;Business;1303;1;1;1;1;5;4;5;5;5;5;5;3;5;5;0;0.0;satisfecho/a
9597;80330;Femenino;Desleal Cliente;55;Personal Viaje;Eco;746;5;2;5;4;1;5;5;1;1;1;3;3;4;1;0;0.0;satisfecho/a
9598;83643;Masculino;Desleal Cliente;26;Negocios Viaje;Business;577;2;2;2;2;3;2;5;3;4;1;3;4;3;3;0;0.0;neutral o insatisfecho/a
9599;56153;Masculino;Leal Cliente;56;Negocios Viaje;Business;1400;2;2;5;2;2;5;5;5;5;5;5;4;5;3;0;0.0;satisfecho/a
9600;61280;Masculino;Leal Cliente;39;Personal Viaje;Eco;967;1;4;1;2;5;1;5;5;3;4;4;3;4;5;24;4.0;neutral o insatisfecho/a
9601;101943;Femenino;Leal Cliente;39;Negocios Viaje;Business;3799;2;2;2;2;3;5;5;4;4;4;4;3;4;4;0;0.0;satisfecho/a
9602;93181;Femenino;Leal Cliente;47;Personal Viaje;Eco;1075;3;5;3;3;2;3;1;2;2;3;2;4;2;4;0;0.0;neutral o insatisfecho/a
9603;119941;Femenino;Leal Cliente;26;Negocios Viaje;Business;1930;1;1;1;1;4;4;4;4;5;5;5;3;4;4;0;0.0;satisfecho/a
9604;81425;Femenino;Desleal Cliente;45;Negocios Viaje;Business;393;4;4;4;4;2;4;2;2;4;2;4;4;4;2;0;0.0;satisfecho/a
9605;117128;Femenino;Leal Cliente;22;Personal Viaje;Eco;304;0;3;0;3;5;0;5;5;4;2;3;2;4;5;0;0.0;satisfecho/a
9606;32648;Femenino;Desleal Cliente;23;Negocios Viaje;Eco;163;4;4;3;4;1;3;1;1;1;2;3;3;3;1;0;0.0;neutral o insatisfecho/a
9607;70277;Masculino;Leal Cliente;55;Negocios Viaje;Business;3117;4;4;4;4;5;4;4;5;5;5;5;5;5;4;0;0.0;satisfecho/a
9608;42518;Femenino;Leal Cliente;35;Personal Viaje;Eco;1187;3;5;3;3;5;3;5;5;4;5;5;5;4;5;102;92.0;neutral o insatisfecho/a
9609;71158;Masculino;Desleal Cliente;27;Negocios Viaje;Eco;246;3;0;3;4;4;3;4;4;1;1;4;3;2;4;0;12.0;neutral o insatisfecho/a
9610;58111;Femenino;Leal Cliente;8;Personal Viaje;Eco;612;2;5;2;4;5;2;5;5;3;2;5;4;5;5;1;7.0;neutral o insatisfecho/a
9611;118441;Masculino;Leal Cliente;36;Negocios Viaje;Business;370;3;3;3;3;5;5;5;4;4;5;4;5;4;4;0;0.0;satisfecho/a
9612;24805;Femenino;Leal Cliente;17;Personal Viaje;Business;894;3;4;3;5;2;3;2;2;4;3;5;5;4;2;40;35.0;neutral o insatisfecho/a
9613;89689;Femenino;Desleal Cliente;47;Negocios Viaje;Eco;550;2;0;2;5;3;2;3;3;1;4;1;4;2;3;6;0.0;neutral o insatisfecho/a
9614;65918;Femenino;Desleal Cliente;24;Negocios Viaje;Eco;569;1;4;1;3;1;1;1;1;2;4;4;3;3;1;0;0.0;neutral o insatisfecho/a
9615;43227;Femenino;Desleal Cliente;22;Negocios Viaje;Eco Plus;423;5;0;5;2;3;5;3;3;3;3;2;4;4;3;20;17.0;satisfecho/a
9616;112264;Femenino;Desleal Cliente;28;Negocios Viaje;Eco;1506;3;3;3;3;1;3;1;1;3;3;3;3;3;1;22;3.0;neutral o insatisfecho/a
9617;75706;Masculino;Desleal Cliente;21;Negocios Viaje;Eco;813;5;5;5;1;2;5;2;2;4;2;4;3;4;2;0;0.0;satisfecho/a
9618;21389;Masculino;Leal Cliente;27;Negocios Viaje;Eco;306;4;3;3;3;4;5;4;4;1;2;2;5;4;4;0;0.0;satisfecho/a
9619;100526;Femenino;Leal Cliente;41;Personal Viaje;Eco;759;4;5;4;4;4;4;4;4;5;2;5;3;5;4;0;0.0;neutral o insatisfecho/a
9620;91011;Masculino;Leal Cliente;52;Personal Viaje;Eco;515;2;5;2;4;3;2;3;3;3;4;4;5;4;3;0;0.0;neutral o insatisfecho/a
9621;117510;Femenino;Leal Cliente;25;Personal Viaje;Eco;507;4;2;2;2;4;2;4;4;1;3;2;4;2;4;0;0.0;satisfecho/a
9622;67676;Femenino;Leal Cliente;55;Negocios Viaje;Business;1438;2;3;2;2;3;5;5;3;3;3;3;3;3;3;28;40.0;satisfecho/a
9623;92578;Masculino;Leal Cliente;42;Personal Viaje;Eco Plus;2139;2;1;2;2;2;2;2;2;4;5;1;2;3;2;0;0.0;neutral o insatisfecho/a
9624;36659;Femenino;Leal Cliente;33;Personal Viaje;Eco;1237;2;4;2;3;5;2;3;5;5;3;4;4;4;5;3;0.0;neutral o insatisfecho/a
9625;28996;Femenino;Desleal Cliente;47;Negocios Viaje;Eco;978;3;4;4;4;2;4;2;2;2;2;4;3;3;2;0;0.0;neutral o insatisfecho/a
